"site_id","model_id","datetime","variable","depth_m","observation","prediction"
"fcre","ETS",2019-08-15,"Chla_ugL",1.6,13.1800000140845,14.4488880294044
"fcre","ETS",2019-08-16,"Chla_ugL",1.6,14.5292307692308,13.3685962789767
"fcre","ETS",2019-08-17,"Chla_ugL",1.6,13.8725874125874,14.6661487259947
"fcre","ETS",2019-08-18,"Chla_ugL",1.6,12.2762237762238,14.1009834257475
"fcre","ETS",2019-08-19,"Chla_ugL",1.6,11.8349305486111,12.3880947501129
"fcre","ETS",2019-08-20,"Chla_ugL",1.6,11.0399300629371,12.0612918241831
"fcre","ETS",2019-08-21,"Chla_ugL",1.6,9.44208334027778,11.1802026606547
"fcre","ETS",2019-08-22,"Chla_ugL",1.6,8.92838028169014,9.46444180220945
"fcre","ETS",2019-08-23,"Chla_ugL",1.6,7.95760561971831,9.11661575649769
"fcre","ETS",2019-08-24,"Chla_ugL",1.6,8.45277776388889,8.09379768392449
"fcre","ETS",2019-08-25,"Chla_ugL",1.6,7.36036767647059,8.68030640390839
"fcre","ETS",2019-08-26,"Chla_ugL",1.6,6.26496502797203,7.47171825176682
"fcre","ETS",2019-08-27,"Chla_ugL",1.6,6.24305554166667,6.49068238612911
"fcre","ETS",2019-08-28,"Chla_ugL",1.6,5.30405594405594,6.38259301458556
"fcre","ETS",2019-08-29,"Chla_ugL",1.6,4.83590277777778,5.3259494731271
"fcre","ETS",2019-08-30,"Chla_ugL",1.6,4.7458865248227,5.02355640914585
"fcre","ETS",2019-08-31,"Chla_ugL",1.6,4.59697183098592,4.88171586192917
"fcre","ETS",2019-09-01,"Chla_ugL",1.6,4.63986013986014,4.82390578837079
"fcre","ETS",2019-09-02,"Chla_ugL",1.6,4.75929577464789,4.75073053857695
"fcre","ETS",2019-09-03,"Chla_ugL",1.6,3.73573426573427,4.98473153163245
"fcre","ETS",2019-09-04,"Chla_ugL",1.6,4.53923076923077,3.87493329597736
"fcre","ETS",2019-09-05,"Chla_ugL",1.6,4.59854166666667,4.56082657479387
"fcre","ETS",2019-09-06,"Chla_ugL",1.6,3.1627972027972,4.7860349244376
"fcre","ETS",2019-09-07,"Chla_ugL",1.6,4.4413986013986,3.29849804501603
"fcre","ETS",2019-09-08,"Chla_ugL",1.6,5.05583333333333,4.66807860185379
"fcre","ETS",2019-09-09,"Chla_ugL",1.6,6.17860140559441,5.16660237388971
"fcre","ETS",2019-09-10,"Chla_ugL",1.6,5.31971631205674,6.40384713614958
"fcre","ETS",2019-09-11,"Chla_ugL",1.6,3.13923076923077,5.45914465708992
"fcre","ETS",2019-09-12,"Chla_ugL",1.6,2.85583333333333,3.16081917634621
"fcre","ETS",2019-09-13,"Chla_ugL",1.6,3.45347222222222,3.04291512978877
"fcre","ETS",2019-09-14,"Chla_ugL",1.6,3.62447552447552,3.58917049948617
"fcre","ETS",2019-09-15,"Chla_ugL",1.6,3.3620979020979,3.85100470751016
"fcre","ETS",2019-09-16,"Chla_ugL",1.6,2.80732394366197,3.47274367769879
"fcre","ETS",2019-09-17,"Chla_ugL",1.6,2.30676056338028,3.03208596009941
"fcre","ETS",2019-09-18,"Chla_ugL",1.6,2.65520833333333,2.44562253571938
"fcre","ETS",2019-09-19,"Chla_ugL",1.6,2.99277777777778,2.67659144690946
"fcre","ETS",2019-09-20,"Chla_ugL",1.6,3.63548611111111,3.17977804094909
"fcre","ETS",2019-09-21,"Chla_ugL",1.6,4.45256944444444,3.77105581194276
"fcre","ETS",2019-09-22,"Chla_ugL",1.6,4.24326388888889,4.67895925574462
"fcre","ETS",2019-09-23,"Chla_ugL",1.6,4.28258741258741,4.35387022588008
"fcre","ETS",2019-09-24,"Chla_ugL",1.6,4.88622377622378,4.50732670675441
"fcre","ETS",2019-09-25,"Chla_ugL",1.6,5.40713287412587,5.02522208535956
"fcre","ETS",2019-09-26,"Chla_ugL",1.6,5.57288732394366,5.42868018983007
"fcre","ETS",2019-09-27,"Chla_ugL",1.6,4.59929078014184,5.76007254280219
"fcre","ETS",2019-09-28,"Chla_ugL",1.6,4.51631944444444,4.73503774317314
"fcre","ETS",2019-09-29,"Chla_ugL",1.6,3.77643356643357,4.74258946171343
"fcre","ETS",2019-09-30,"Chla_ugL",1.6,2.81769230769231,3.88697859745345
"fcre","ETS",2019-10-01,"Chla_ugL",1.6,2.55006944444444,3.04232610159032
"fcre","ETS",2019-10-02,"Chla_ugL",1.6,1.88594405594406,2.68881740189308
"fcre","ETS",2019-10-03,"Chla_ugL",1.6,2.57567375886525,1.90712985461354
"fcre","ETS",2019-10-04,"Chla_ugL",1.6,2.71867132867133,2.76227071010489
"fcre","ETS",2019-10-05,"Chla_ugL",1.6,3.76118055555556,2.85410780535201
"fcre","ETS",2019-10-06,"Chla_ugL",1.6,3.63631944444444,3.98708220926253
"fcre","ETS",2019-10-07,"Chla_ugL",1.6,4.41642857142857,3.74667377495235
"fcre","ETS",2019-10-08,"Chla_ugL",1.6,4.72673611111111,4.64100088992347
"fcre","ETS",2019-10-09,"Chla_ugL",1.6,4.32734265734266,4.86550816089426
"fcre","ETS",2019-10-10,"Chla_ugL",1.6,4.32028169014085,4.34878953340671
"fcre","ETS",2019-10-11,"Chla_ugL",1.6,5.18872180451128,4.50694749060301
"fcre","ETS",2019-10-12,"Chla_ugL",1.6,3.34732394366197,5.32432352665987
"fcre","ETS",2019-10-13,"Chla_ugL",1.6,4.01055944055944,3.57324376855806
"fcre","ETS",2019-10-14,"Chla_ugL",1.6,4.24819444444444,4.12086997338887
"fcre","ETS",2019-10-15,"Chla_ugL",1.6,4.69590277777778,4.47264147646072
"fcre","ETS",2019-10-16,"Chla_ugL",1.6,5.18609929078014,4.83449085439684
"fcre","ETS",2019-10-17,"Chla_ugL",1.6,4.81587412587413,5.20748935022122
"fcre","ETS",2019-10-18,"Chla_ugL",1.6,4.69573426573427,5.00259303532149
"fcre","ETS",2019-10-19,"Chla_ugL",1.6,3.56608391608392,4.83101479172417
"fcre","ETS",2019-10-20,"Chla_ugL",1.6,3.96930555555556,3.79209207562859
"fcre","ETS",2019-10-21,"Chla_ugL",1.6,4.24861111111111,4.07950266382855
"fcre","ETS",2019-10-22,"Chla_ugL",1.6,5.2079020979021,4.47295927764361
"fcre","ETS",2019-10-23,"Chla_ugL",1.6,5.35545454545455,5.34639846820858
"fcre","ETS",2019-10-24,"Chla_ugL",1.6,4.01447552447552,5.37671707831649
"fcre","ETS",2019-10-25,"Chla_ugL",1.6,5.18375886524823,4.20111614836749
"fcre","ETS",2019-10-26,"Chla_ugL",1.6,6.10506944444444,5.31875791712732
"fcre","ETS",2019-10-27,"Chla_ugL",1.6,7.81601398601399,6.33116576295972
"fcre","ETS",2019-10-28,"Chla_ugL",1.6,7.82312056737589,7.92635931740666
"fcre","ETS",2019-10-29,"Chla_ugL",1.6,7.01852112676056,8.04780638082994
"fcre","ETS",2019-10-30,"Chla_ugL",1.6,5.82300699300699,7.1571990483515
"fcre","ETS",2019-10-31,"Chla_ugL",1.6,3.85993055555556,5.84420946773625
"fcre","ETS",2019-11-01,"Chla_ugL",1.6,5.25951048951049,4.04674947564623
"fcre","ETS",2019-11-02,"Chla_ugL",1.6,4.006875,5.39436988643621
"fcre","ETS",2019-11-03,"Chla_ugL",1.6,3.64,4.23294597545421
"fcre","ETS",2019-11-04,"Chla_ugL",1.6,3.71951048951049,3.74987276510474
"fcre","ETS",2019-11-05,"Chla_ugL",1.6,4.351875,3.94358103025008
"fcre","ETS",2019-11-06,"Chla_ugL",1.6,4.79078014184397,4.49000651528747
"fcre","ETS",2019-11-07,"Chla_ugL",1.6,4.81867132867133,4.81154528738313
"fcre","ETS",2019-11-08,"Chla_ugL",1.6,5.28253521126761,5.00560266814168
"fcre","ETS",2019-11-09,"Chla_ugL",1.6,6.36763888888889,5.4171258382655
"fcre","ETS",2019-11-10,"Chla_ugL",1.6,5.28867132867133,6.59368644033809
"fcre","ETS",2019-11-11,"Chla_ugL",1.6,6.10146853146853,5.3987331361586
"fcre","ETS",2019-11-12,"Chla_ugL",1.6,6.57085106382979,6.32564356083493
"fcre","ETS",2019-11-13,"Chla_ugL",1.6,7.14412587412587,6.70910610700226
"fcre","ETS",2019-11-14,"Chla_ugL",1.6,6.86839160839161,7.16497936044202
"fcre","ETS",2019-11-15,"Chla_ugL",1.6,6.48846153846154,7.05548156566777
"fcre","ETS",2019-11-16,"Chla_ugL",1.6,5.92083916083916,6.6232212581498
"fcre","ETS",2019-11-17,"Chla_ugL",1.6,7.17597222222222,6.14667767163665
"fcre","ETS",2019-11-18,"Chla_ugL",1.6,7.70063829787234,7.28608537441977
"fcre","ETS",2019-11-19,"Chla_ugL",1.6,6.67265734265734,7.92485223556577
"fcre","ETS",2019-11-20,"Chla_ugL",1.6,6.62286713286713,6.81098817769347
"fcre","ETS",2019-11-21,"Chla_ugL",1.6,7.4127972027972,6.64355351743436
"fcre","ETS",2019-11-22,"Chla_ugL",1.6,7.00041958041958,7.59970301889978
"fcre","ETS",2019-11-23,"Chla_ugL",1.6,7.33711269014085,7.13511602804767
"fcre","ETS",2019-11-24,"Chla_ugL",1.6,6.74298611111111,7.56307164577729
"fcre","ETS",2019-11-25,"Chla_ugL",1.6,6.87729166666667,6.85307619284764
"fcre","ETS",2019-11-26,"Chla_ugL",1.6,6.18556338028169,7.10119095915887
"fcre","ETS",2019-11-27,"Chla_ugL",1.6,6.41636363636364,6.32381432373209
"fcre","ETS",2019-11-28,"Chla_ugL",1.6,6.9056338028169,6.43699312622247
"fcre","ETS",2019-11-29,"Chla_ugL",1.6,8.30426469852941,7.09227757551746
"fcre","ETS",2019-11-30,"Chla_ugL",1.6,7.84062936363636,8.43888567987521
"fcre","ETS",2019-12-01,"Chla_ugL",1.6,6.86410071223022,8.06651253423451
"fcre","ETS",2019-12-02,"Chla_ugL",1.6,6.59411346808511,6.97422211319801
"fcre","ETS",2019-12-03,"Chla_ugL",1.6,6.59957747183099,6.81782666065372
"fcre","ETS",2019-12-04,"Chla_ugL",1.6,7.40368792907801,6.73779683550016
"fcre","ETS",2019-12-05,"Chla_ugL",1.6,7.73986113888889,7.42429222149302
"fcre","ETS",2019-12-06,"Chla_ugL",1.6,7.13893617730496,7.9265743980698
"fcre","ETS",2019-12-07,"Chla_ugL",1.6,8.06485714285714,7.27335597111067
"fcre","ETS",2019-12-08,"Chla_ugL",1.6,7.25500000704225,8.2904581477683
"fcre","ETS",2019-12-09,"Chla_ugL",1.6,7.19173611805556,7.36512228793736
"fcre","ETS",2019-12-10,"Chla_ugL",1.6,7.21248227659575,7.41540054900563
"fcre","ETS",2019-12-11,"Chla_ugL",1.6,7.90629371328671,7.35074621323036
"fcre","ETS",2019-12-12,"Chla_ugL",1.6,7.8718182027972,7.92682021589616
"fcre","ETS",2019-12-13,"Chla_ugL",1.6,7.3168085106383,8.05836717495099
"fcre","ETS",2019-12-14,"Chla_ugL",1.6,7.97888888194444,7.45129606380109
"fcre","ETS",2019-12-15,"Chla_ugL",1.6,7.47801419858156,8.20422038231813
"fcre","ETS",2019-12-16,"Chla_ugL",1.6,7.04915493661972,7.58811027409337
"fcre","ETS",2019-12-17,"Chla_ugL",1.6,7.26654927464789,7.27273496725919
"fcre","ETS",2019-12-18,"Chla_ugL",1.6,7.96666668055556,7.40477103190531
"fcre","ETS",2019-12-19,"Chla_ugL",1.6,7.18279720979021,7.98703331949424
"fcre","ETS",2019-12-20,"Chla_ugL",1.6,7.24041959440559,7.36917976583262
"fcre","ETS",2019-12-21,"Chla_ugL",1.6,6.07805554861111,7.3748613551994
"fcre","ETS",2019-12-22,"Chla_ugL",1.6,7.46944445833333,6.30315064811477
"fcre","ETS",2019-12-23,"Chla_ugL",1.6,7.56408449295775,7.57926409276112
"fcre","ETS",2019-12-24,"Chla_ugL",1.6,7.94395834027778,7.78761296996088
"fcre","ETS",2019-12-25,"Chla_ugL",1.6,7.64283688652482,8.08218471709432
"fcre","ETS",2019-12-26,"Chla_ugL",1.6,7.70314686013986,7.66303085184835
"fcre","ETS",2019-12-27,"Chla_ugL",1.6,8.13485715714286,7.88946048926346
"fcre","ETS",2019-12-28,"Chla_ugL",1.6,9.03528169014084,8.26912962642549
"fcre","ETS",2019-12-29,"Chla_ugL",1.6,9.15069931468532,9.260608602651
"fcre","ETS",2019-12-30,"Chla_ugL",1.6,8.25302812676056,9.26059316325454
"fcre","ETS",2019-12-31,"Chla_ugL",1.6,9.64069931468531,8.47663881629199
"fcre","ETS",2020-01-01,"Chla_ugL",1.6,9.02048953146853,9.77883036949923
"fcre","ETS",2020-01-02,"Chla_ugL",1.6,9.89425532624114,9.0407977712626
"fcre","ETS",2020-01-03,"Chla_ugL",1.6,10.0095139097222,10.0806231060404
"fcre","ETS",2020-01-04,"Chla_ugL",1.6,10.9455244755245,10.1439542680502
"fcre","ETS",2020-01-05,"Chla_ugL",1.6,10.1111267605634,11.1708471215558
"fcre","ETS",2020-01-06,"Chla_ugL",1.6,9.3020422887324,10.221018298994
"fcre","ETS",2020-01-07,"Chla_ugL",1.6,8.546014,9.5258632416057
"fcre","ETS",2020-01-08,"Chla_ugL",1.6,8.95729163194444,8.68395435601609
"fcre","ETS",2020-01-09,"Chla_ugL",1.6,8.44874125174825,8.97754768313136
"fcre","ETS",2020-01-10,"Chla_ugL",1.6,8.11097904895105,8.6349067907418
"fcre","ETS",2020-01-11,"Chla_ugL",1.6,9.31284720138889,8.24525878447604
"fcre","ETS",2020-01-12,"Chla_ugL",1.6,9.02936618309859,9.53768892833522
"fcre","ETS",2020-01-13,"Chla_ugL",1.6,8.39118057638889,9.13900430915611
"fcre","ETS",2020-01-14,"Chla_ugL",1.6,9.15464788732394,8.61478327175369
"fcre","ETS",2020-01-15,"Chla_ugL",1.6,10.1658741188811,9.29251828274753
"fcre","ETS",2020-01-16,"Chla_ugL",1.6,10.9691549577465,10.1860064221842
"fcre","ETS",2020-01-17,"Chla_ugL",1.6,8.53839162237762,11.1553374182553
"fcre","ETS",2020-01-18,"Chla_ugL",1.6,8.86692309090909,8.6729809114503
"fcre","ETS",2020-01-19,"Chla_ugL",1.6,8.7616083986014,9.09154611577575
"fcre","ETS",2020-01-20,"Chla_ugL",1.6,7.94943661267606,8.87107398608658
"fcre","ETS",2020-01-21,"Chla_ugL",1.6,8.36853145454545,8.17303819611648
"fcre","ETS",2020-01-22,"Chla_ugL",1.6,7.36840278472222,8.50628761975001
"fcre","ETS",2020-01-23,"Chla_ugL",1.6,7.19440559440559,7.38834482911083
"fcre","ETS",2020-01-24,"Chla_ugL",1.6,8.13664336363636,7.37986352644973
"fcre","ETS",2020-01-25,"Chla_ugL",1.6,8.04823940140845,8.27103152148549
"fcre","ETS",2020-01-26,"Chla_ugL",1.6,8.22208333333333,8.27266624257963
"fcre","ETS",2020-01-27,"Chla_ugL",1.6,8.03657341258741,8.33130381356116
"fcre","ETS",2020-01-28,"Chla_ugL",1.6,8.11493056944444,8.26012924832791
"fcre","ETS",2020-01-29,"Chla_ugL",1.6,7.57034965034965,8.2524581990977
"fcre","ETS",2020-01-30,"Chla_ugL",1.6,8.01027972027972,7.59025729724293
"fcre","ETS",2020-01-31,"Chla_ugL",1.6,8.7875539352518,8.19574945124054
"fcre","ETS",2020-02-01,"Chla_ugL",1.6,9.01458333333333,8.92182194044658
"fcre","ETS",2020-02-02,"Chla_ugL",1.6,9.67797208391608,9.23898889732034
"fcre","ETS",2020-02-03,"Chla_ugL",1.6,9.09736109027778,9.787160949101
"fcre","ETS",2020-02-04,"Chla_ugL",1.6,9.06027971328671,9.32097435838675
"fcre","ETS",2020-02-05,"Chla_ugL",1.6,10.151958020979,9.19775614007546
"fcre","ETS",2020-02-06,"Chla_ugL",1.6,10.0640000166667,10.1719664756975
"fcre","ETS",2020-02-07,"Chla_ugL",1.6,8.37476195238095,10.2496421458444
"fcre","ETS",2020-02-08,"Chla_ugL",1.6,7.89782610869565,8.50908329503345
"fcre","ETS",2020-02-09,"Chla_ugL",1.6,8.51666668055556,8.12212201655317
"fcre","ETS",2020-02-10,"Chla_ugL",1.6,8.91323942253521,8.62552692241559
"fcre","ETS",2020-02-11,"Chla_ugL",1.6,10.5716428714286,9.13667546911656
"fcre","ETS",2020-02-12,"Chla_ugL",1.6,10.459925380597,10.7091183860015
"fcre","ETS",2020-02-13,"Chla_ugL",1.6,10.4339130869565,10.4798756417749
"fcre","ETS",2020-02-14,"Chla_ugL",1.6,11.5686805277778,10.6193050792537
"fcre","ETS",2020-02-15,"Chla_ugL",1.6,9.46999998611111,11.703060652169
"fcre","ETS",2020-02-16,"Chla_ugL",1.6,8.98188813286713,9.69461402695772
"fcre","ETS",2020-02-17,"Chla_ugL",1.6,9.52111886013986,9.0907921746298
"fcre","ETS",2020-02-18,"Chla_ugL",1.6,11.0411887552448,9.74461310748848
"fcre","ETS",2020-02-19,"Chla_ugL",1.6,10.8533566223776,11.1784525624357
"fcre","ETS",2020-02-20,"Chla_ugL",1.6,11.0920138680556,10.8732708319107
"fcre","ETS",2020-02-21,"Chla_ugL",1.6,10.1919444583333,11.277441559844
"fcre","ETS",2020-02-22,"Chla_ugL",1.6,11.2059722013889,10.3259685732264
"fcre","ETS",2020-02-23,"Chla_ugL",1.6,12.2589436690141,11.4304958456502
"fcre","ETS",2020-02-24,"Chla_ugL",1.6,12.920212787234,12.3680318755864
"fcre","ETS",2020-02-25,"Chla_ugL",1.6,11.1448611458333,13.1440184627449
"fcre","ETS",2020-02-26,"Chla_ugL",1.6,13.8378321538462,11.2822007397246
"fcre","ETS",2020-02-27,"Chla_ugL",1.6,12.3460416458333,13.8577061782273
"fcre","ETS",2020-02-28,"Chla_ugL",1.6,11.4965278055556,12.5315345503258
"fcre","ETS",2020-02-29,"Chla_ugL",1.6,11.0104895454545,11.6307712860987
"fcre","ETS",2020-03-01,"Chla_ugL",1.6,10.1655555625,11.2350359588382
"fcre","ETS",2020-03-02,"Chla_ugL",1.6,12.5977777430556,10.27449407275
"fcre","ETS",2020-03-03,"Chla_ugL",1.6,14.1784506971831,12.8210131603567
"fcre","ETS",2020-03-04,"Chla_ugL",1.6,12.2293055833333,14.3161099656395
"fcre","ETS",2020-03-05,"Chla_ugL",1.6,11.4580985774648,12.2489740167243
"fcre","ETS",2020-03-06,"Chla_ugL",1.6,12.7264233649635,11.6433744895769
"fcre","ETS",2020-03-07,"Chla_ugL",1.6,11.6918181748252,12.8605149391804
"fcre","ETS",2020-03-08,"Chla_ugL",1.6,9.85409721527778,11.9163394471245
"fcre","ETS",2020-03-09,"Chla_ugL",1.6,9.56860138461538,9.96334179602835
"fcre","ETS",2020-03-10,"Chla_ugL",1.6,13.5803546028369,9.79160683001247
"fcre","ETS",2020-03-11,"Chla_ugL",1.6,10.1634265734266,13.7172599793781
"fcre","ETS",2020-03-12,"Chla_ugL",1.6,9.03388888888889,10.1830627451829
"fcre","ETS",2020-03-13,"Chla_ugL",1.6,12.823239443662,9.21904312591798
"fcre","ETS",2020-03-14,"Chla_ugL",1.6,14.6059154929577,12.9567574701041
"fcre","ETS",2020-03-15,"Chla_ugL",1.6,12.8336805625,14.8302517305641
"fcre","ETS",2020-03-16,"Chla_ugL",1.6,16.8968840652174,12.943280906053
"fcre","ETS",2020-03-17,"Chla_ugL",1.6,17.8520714285714,17.1205019891343
"fcre","ETS",2020-03-18,"Chla_ugL",1.6,15.4014184255319,17.9888712793965
"fcre","ETS",2020-03-19,"Chla_ugL",1.6,13.4478873239437,15.4216196366236
"fcre","ETS",2020-03-20,"Chla_ugL",1.6,12.1167883357664,13.6339402307812
"fcre","ETS",2020-03-21,"Chla_ugL",1.6,11.5552482340426,12.2504513585898
"fcre","ETS",2020-03-22,"Chla_ugL",1.6,20.462027979021,11.7790455515339
"fcre","ETS",2020-03-23,"Chla_ugL",1.6,17.1913668633094,20.5718107962586
"fcre","ETS",2020-03-24,"Chla_ugL",1.6,21.9379021048951,17.415325458175
"fcre","ETS",2020-03-25,"Chla_ugL",1.6,23.0607746408451,22.0742924134692
"fcre","ETS",2020-03-26,"Chla_ugL",1.6,23.3289285714286,23.081340748798
"fcre","ETS",2020-03-27,"Chla_ugL",1.6,15.7131468601399,23.5156890342945
"fcre","ETS",2020-03-28,"Chla_ugL",1.6,16.5275177375887,15.8477814317696
"fcre","ETS",2020-03-29,"Chla_ugL",1.6,14.8128472430556,16.752512372472
"fcre","ETS",2020-03-30,"Chla_ugL",1.6,22.5046853006993,14.9218187628866
"fcre","ETS",2020-03-31,"Chla_ugL",1.6,25.4059574468085,22.7287620023887
"fcre","ETS",2020-04-01,"Chla_ugL",1.6,22.5185314685315,25.5424217329455
"fcre","ETS",2020-04-02,"Chla_ugL",1.6,19.7652777777778,22.5392690722835
"fcre","ETS",2020-04-03,"Chla_ugL",1.6,17.3381944444444,19.9510736052301
"fcre","ETS",2020-04-04,"Chla_ugL",1.6,17.5925874125874,17.4732174410516
"fcre","ETS",2020-04-05,"Chla_ugL",1.6,16.0874285714286,17.8173783024678
"fcre","ETS",2020-04-06,"Chla_ugL",1.6,14.1924305486111,16.197359171379
"fcre","ETS",2020-04-07,"Chla_ugL",1.6,16.4940972222222,14.4160441375039
"fcre","ETS",2020-04-08,"Chla_ugL",1.6,19.1978014184397,16.6290537700236
"fcre","ETS",2020-04-09,"Chla_ugL",1.6,19.8791608391608,19.2175653066836
"fcre","ETS",2020-04-10,"Chla_ugL",1.6,15.9233333402778,20.0645349598543
"fcre","ETS",2020-04-11,"Chla_ugL",1.6,16.2367132867133,16.0585395607172
"fcre","ETS",2020-04-12,"Chla_ugL",1.6,18.285625,16.4610734217086
"fcre","ETS",2020-04-13,"Chla_ugL",1.6,23.2427777777778,18.395286772562
"fcre","ETS",2020-04-14,"Chla_ugL",1.6,18.002027965035,23.4669139421747
"fcre","ETS",2020-04-15,"Chla_ugL",1.6,20.6164335664336,18.1378405368144
"fcre","ETS",2020-04-16,"Chla_ugL",1.6,21.4458741258741,20.6360534621738
"fcre","ETS",2020-04-17,"Chla_ugL",1.6,18.7522916666667,21.6308042964081
"fcre","ETS",2020-04-18,"Chla_ugL",1.6,16.7606293706294,18.8879842079374
"fcre","ETS",2020-04-19,"Chla_ugL",1.6,17.1110714285714,16.9853358504486
"fcre","ETS",2020-04-20,"Chla_ugL",1.6,17.3038888958333,17.220986716035
"fcre","ETS",2020-04-21,"Chla_ugL",1.6,18.345034965035,17.5267711816195
"fcre","ETS",2020-04-22,"Chla_ugL",1.6,15.1146478943662,18.4809437016512
"fcre","ETS",2020-04-23,"Chla_ugL",1.6,17.2765034965035,15.1340345449703
"fcre","ETS",2020-04-24,"Chla_ugL",1.6,21.4107971014493,17.4604084804789
"fcre","ETS",2020-04-25,"Chla_ugL",1.6,14.2698611041667,21.5460404108389
"fcre","ETS",2020-04-26,"Chla_ugL",1.6,13.6447552587413,14.4949596096675
"fcre","ETS",2020-04-27,"Chla_ugL",1.6,8.81612678169014,13.754314302564
"fcre","ETS",2020-04-28,"Chla_ugL",1.6,8.3811888041958,9.03863569620935
"fcre","ETS",2020-04-29,"Chla_ugL",1.6,6.69013888194444,8.51572553727786
"fcre","ETS",2020-04-30,"Chla_ugL",1.6,5.59423611111111,6.7089775301626
"fcre","ETS",2020-05-01,"Chla_ugL",1.6,5.26183097887324,5.77737844117606
"fcre","ETS",2020-05-02,"Chla_ugL",1.6,4.94645833333333,5.39467740896527
"fcre","ETS",2020-05-03,"Chla_ugL",1.6,5.69437500694444,5.17047915623518
"fcre","ETS",2020-05-04,"Chla_ugL",1.6,4.21708333333333,5.80248698962963
"fcre","ETS",2020-05-05,"Chla_ugL",1.6,5.19965277083333,4.43912195620532
"fcre","ETS",2020-05-06,"Chla_ugL",1.6,6.79638888194444,5.33350866053532
"fcre","ETS",2020-05-07,"Chla_ugL",1.6,4.00295774647887,6.81487617825625
"fcre","ETS",2020-05-08,"Chla_ugL",1.6,4.88548611111111,4.18606952653144
"fcre","ETS",2020-05-09,"Chla_ugL",1.6,6.6886013986014,5.01807702611339
"fcre","ETS",2020-05-10,"Chla_ugL",1.6,4.60408450704225,6.91257861815495
"fcre","ETS",2020-05-11,"Chla_ugL",1.6,3.63436090225564,4.71205837527934
"fcre","ETS",2020-05-12,"Chla_ugL",1.6,3.46846153846154,3.85642342281797
"fcre","ETS",2020-05-13,"Chla_ugL",1.6,4.25957747183099,3.6022280508375
"fcre","ETS",2020-05-14,"Chla_ugL",1.6,3.83113475177305,4.27736042877408
"fcre","ETS",2020-05-15,"Chla_ugL",1.6,3.16142857142857,4.01424163730285
"fcre","ETS",2020-05-16,"Chla_ugL",1.6,3.49458333333333,3.29399853278129
"fcre","ETS",2020-05-17,"Chla_ugL",1.6,3.98520833333333,3.71788710264108
"fcre","ETS",2020-05-18,"Chla_ugL",1.6,5.53201438848921,4.09288246650349
"fcre","ETS",2020-05-19,"Chla_ugL",1.6,7.71479166666667,5.7539806338311
"fcre","ETS",2020-05-20,"Chla_ugL",1.6,7.69555553472222,7.84874957007087
"fcre","ETS",2020-05-21,"Chla_ugL",1.6,8.08829790070922,7.7135509837325
"fcre","ETS",2020-05-22,"Chla_ugL",1.6,6.47437498611111,8.27160520089796
"fcre","ETS",2020-05-23,"Chla_ugL",1.6,5.59888889583333,6.60737517627614
"fcre","ETS",2020-05-24,"Chla_ugL",1.6,7.05041957342657,5.82242945678934
"fcre","ETS",2020-05-25,"Chla_ugL",1.6,7.79751823357664,7.15831920518841
"fcre","ETS",2020-05-26,"Chla_ugL",1.6,7.78272728671329,8.01974185954346
"fcre","ETS",2020-05-27,"Chla_ugL",1.6,9.36342658041958,7.91659865673438
"fcre","ETS",2020-05-28,"Chla_ugL",1.6,9.53090906993007,9.38137863948488
"fcre","ETS",2020-05-29,"Chla_ugL",1.6,8.79972027272727,9.71406303021025
"fcre","ETS",2020-05-30,"Chla_ugL",1.6,7.96489511188811,8.93284126320845
"fcre","ETS",2020-05-31,"Chla_ugL",1.6,6.71625000694444,8.18879070860737
"fcre","ETS",2020-06-01,"Chla_ugL",1.6,5.57412588111888,6.82422661910538
"fcre","ETS",2020-06-02,"Chla_ugL",1.6,6.45236110416667,5.79612690349852
"fcre","ETS",2020-06-03,"Chla_ugL",1.6,5.90993055555556,6.58607626273545
"fcre","ETS",2020-06-04,"Chla_ugL",1.6,5.56146853846154,5.92751818680006
"fcre","ETS",2020-06-05,"Chla_ugL",1.6,6.04725352816901,5.74406811978068
"fcre","ETS",2020-06-06,"Chla_ugL",1.6,6.58625,6.17986898069572
"fcre","ETS",2020-06-07,"Chla_ugL",1.6,5.80345070422535,6.80971651325707
"fcre","ETS",2020-06-08,"Chla_ugL",1.6,5.87623188405797,5.91120930918788
"fcre","ETS",2020-06-09,"Chla_ugL",1.6,6.26762238461538,6.09823022319473
"fcre","ETS",2020-06-10,"Chla_ugL",1.6,6.69475525874126,6.40113221190076
"fcre","ETS",2020-06-11,"Chla_ugL",1.6,10.1918881188811,6.7122529278404
"fcre","ETS",2020-06-12,"Chla_ugL",1.6,6.62197180985916,10.3745291541243
"fcre","ETS",2020-06-13,"Chla_ugL",1.6,5.91888888888889,6.75496136539732
"fcre","ETS",2020-06-14,"Chla_ugL",1.6,6.11756944444444,6.142169761304
"fcre","ETS",2020-06-15,"Chla_ugL",1.6,6.41805555555556,6.22525617261331
"fcre","ETS",2020-06-16,"Chla_ugL",1.6,7.25736111111111,6.64000367935335
"fcre","ETS",2020-06-17,"Chla_ugL",1.6,6.17881945138889,7.39083533891376
"fcre","ETS",2020-06-18,"Chla_ugL",1.6,11.500763875,6.19663497984656
"fcre","ETS",2020-06-19,"Chla_ugL",1.6,12.2895833402778,11.6825238888523
"fcre","ETS",2020-06-20,"Chla_ugL",1.6,9.39444443055556,12.4228921387227
